A1AFY9.1	A8A4M5.1	99.405	168	1	0	1	168	1	168	1.22e-96	279
A1AFY9.1	A1AFY9.1	100.000	168	0	0	1	168	1	168	1.39e-96	279
A1AFY9.1	A7ZRV0.1	99.405	168	1	0	1	168	1	168	4.80e-96	278
A1AFY9.1	B1LF61.1	100.000	167	0	0	1	167	1	167	7.13e-96	277
A1AFY9.1	Q32BP9.1	98.214	168	3	0	1	168	1	168	8.04e-96	277
A1AFY9.1	B5YRA8.1	98.214	168	3	0	1	168	1	168	1.39e-95	276
A1AFY9.1	A7MJU3.1	77.976	168	37	0	1	168	1	168	7.70e-95	275
A1AFY9.1	B7LQE3.1	93.413	167	11	0	1	167	1	167	1.64e-94	274
A1AFY9.1	A6TE50.1	73.810	168	44	0	1	168	1	168	1.68e-93	271
A1AFY9.1	B5XU18.1	73.810	168	44	0	1	168	1	168	2.33e-93	271
A1AFY9.1	A9MPV1.1	80.838	167	32	0	1	167	1	167	1.14e-92	269
A1AFY9.1	A9N5Z1.1	79.641	167	34	0	1	167	1	167	5.13e-92	267
A1AFY9.1	B5REH0.1	80.240	167	33	0	1	167	1	167	5.66e-92	267
A1AFY9.1	B5FHU7.1	80.240	167	33	0	1	167	1	167	7.13e-92	267
A1AFY9.1	A8APW0.1	83.832	167	27	0	1	167	1	167	8.88e-92	267
A1AFY9.1	Q57JP7.1	80.240	167	33	0	1	167	1	167	2.43e-91	266
A1AFY9.1	C6DKG5.1	61.350	163	63	0	1	163	1	163	1.76e-86	253
A1AFY9.1	Q6D9D7.1	61.350	163	63	0	1	163	1	163	5.05e-85	249
A1AFY9.1	P43343.1	63.750	160	58	0	4	163	2	161	1.72e-84	248
A1AFY9.1	A8GJV5.1	63.125	160	59	0	4	163	2	161	2.33e-84	248
A1AFY9.1	O59825.1	26.554	177	120	3	2	168	142	318	5.60e-67	209
A1AFY9.1	Q13569.2	32.468	154	97	2	2	148	124	277	1.17e-59	193
A1AFY9.1	P56581.2	32.468	154	97	2	2	148	135	288	1.26e-59	193
A1AFY9.1	Q8TTH3.1	20.245	163	107	7	3	158	7	153	3.29e-40	135
A1AFY9.1	Q46EH7.1	18.072	166	114	6	3	161	7	157	5.66e-25	97.1
A1AFY9.1	O28007.1	17.073	123	88	2	2	123	27	136	0.005	39.3
A1AFY9.1	A8A4M5.1	99.405	168	1	0	1	168	1	168	4.04e-96	278
A1AFY9.1	A1AFY9.1	100.000	168	0	0	1	168	1	168	4.27e-96	278
A1AFY9.1	A4WEK3.1	79.762	168	34	0	1	168	1	168	7.64e-96	277
A1AFY9.1	A7ZRV0.1	99.405	168	1	0	1	168	1	168	1.58e-95	276
A1AFY9.1	B1LF61.1	100.000	167	0	0	1	167	1	167	1.70e-95	276
A1AFY9.1	Q32BP9.1	98.214	168	3	0	1	168	1	168	2.36e-95	276
A1AFY9.1	B5YRA8.1	98.214	168	3	0	1	168	1	168	3.83e-95	275
A1AFY9.1	B7LQE3.1	93.413	167	11	0	1	167	1	167	3.87e-94	273
A1AFY9.1	A7MJU3.1	77.976	168	37	0	1	168	1	168	7.23e-94	272
A1AFY9.1	A6TE50.1	73.810	168	44	0	1	168	1	168	1.90e-92	268
A1AFY9.1	A9MPV1.1	80.838	167	32	0	1	167	1	167	2.64e-92	268
A1AFY9.1	B5XU18.1	73.810	168	44	0	1	168	1	168	2.79e-92	268
A1AFY9.1	A9N5Z1.1	79.641	167	34	0	1	167	1	167	1.24e-91	266
A1AFY9.1	B5REH0.1	80.240	167	33	0	1	167	1	167	1.52e-91	266
A1AFY9.1	B5FHU7.1	80.240	167	33	0	1	167	1	167	1.96e-91	266
A1AFY9.1	A8APW0.1	83.832	167	27	0	1	167	1	167	4.51e-91	265
A1AFY9.1	Q57JP7.1	80.240	167	33	0	1	167	1	167	6.13e-91	265
A1AFY9.1	C6DKG5.1	61.350	163	63	0	1	163	1	163	4.85e-86	252
A1AFY9.1	Q6D9D7.1	61.350	163	63	0	1	163	1	163	1.50e-84	248
A1AFY9.1	P43343.1	63.750	160	58	0	4	163	2	161	1.94e-83	245
A1AFY9.1	A8GJV5.1	63.125	160	59	0	4	163	2	161	3.66e-83	245
A1AFY9.1	O59825.1	26.554	177	120	3	2	168	142	318	1.43e-65	206
A1AFY9.1	P56581.2	32.468	154	97	2	2	148	135	288	8.47e-60	194
A1AFY9.1	Q13569.2	32.468	154	97	2	2	148	124	277	1.07e-59	193
A1AFY9.1	Q8TTH3.1	20.122	164	108	7	3	159	7	154	7.63e-46	150
A1AFY9.1	Q46EH7.1	18.072	166	114	6	3	161	7	157	3.05e-45	149
A1AFY9.1	O28007.1	18.033	122	88	2	2	123	27	136	0.002	40.5
A1AFY9.1	Q96YD0.1	21.705	129	90	2	8	136	33	150	0.005	39.7

Search has CONVERGED!
